,STATION,DATETIME,DAILY_ENTRY,DAILY_EXIT,DAILY_TOTAL
13409,PROSPECT PARK,2018-06-14,9339.0,8247.0,17586.0
13410,PROSPECT PARK,2018-06-15,8942.0,8420.0,17362.0
13411,PROSPECT PARK,2018-06-16,7636.0,6647.0,14283.0
13412,PROSPECT PARK,2018-06-17,7647.0,6522.0,14169.0
13413,PROSPECT PARK,2018-06-18,8531.0,7042.0,15573.0
13414,PROSPECT PARK,2018-06-19,8796.0,7938.0,16734.0
13415,PROSPECT PARK,2018-06-20,9101.0,8676.0,17777.0
13416,PROSPECT PARK,2018-06-21,9247.0,7942.0,17189.0
13417,PROSPECT PARK,2018-06-22,9036.0,8328.0,17364.0
13418,PROSPECT PARK,2018-06-23,5829.0,5583.0,11412.0
13419,PROSPECT PARK,2018-06-24,8238.0,6364.0,14602.0
13420,PROSPECT PARK,2018-06-25,8647.0,7362.0,16009.0
13421,PROSPECT PARK,2018-06-26,8975.0,7914.0,16889.0
13422,PROSPECT PARK,2018-06-27,8766.0,8075.0,16841.0
13423,PROSPECT PARK,2018-06-28,8224.0,7324.0,15548.0
13424,PROSPECT PARK,2018-06-29,8913.0,7812.0,16725.0
13425,PROSPECT PARK,2018-06-30,6557.0,6153.0,12710.0
13426,PROSPECT PARK,2018-07-01,7026.0,5865.0,12891.0
13427,PROSPECT PARK,2018-07-02,7613.0,6514.0,14127.0
13428,PROSPECT PARK,2018-07-03,8054.0,7786.0,15840.0
13429,PROSPECT PARK,2018-07-04,5587.0,5515.0,11102.0
13430,PROSPECT PARK,2018-07-05,8401.0,7025.0,15426.0
13431,PROSPECT PARK,2018-07-06,7760.0,7378.0,15138.0
13432,QUEENS PLAZA,2018-05-26,6316.0,5716.0,12032.0
13433,QUEENS PLAZA,2018-05-27,4988.0,5189.0,10177.0
13434,QUEENS PLAZA,2018-05-28,4901.0,4837.0,9738.0
13435,QUEENS PLAZA,2018-05-29,12459.0,10647.0,23106.0
13436,QUEENS PLAZA,2018-05-30,13124.0,11306.0,24430.0
13437,QUEENS PLAZA,2018-05-31,13182.0,11153.0,24335.0
13438,QUEENS PLAZA,2018-06-01,11839.0,10127.0,21966.0
13439,QUEENS PLAZA,2018-06-02,6815.0,6070.0,12885.0
13440,QUEENS PLAZA,2018-06-03,5045.0,5403.0,10448.0
13441,QUEENS PLAZA,2018-06-04,12450.0,11049.0,23499.0
13442,QUEENS PLAZA,2018-06-05,12444.0,11294.0,23738.0
13443,QUEENS PLAZA,2018-06-06,13682.0,11462.0,25144.0
13444,QUEENS PLAZA,2018-06-07,12428.0,11241.0,23669.0
13445,QUEENS PLAZA,2018-06-08,12042.0,10469.0,22511.0
13446,QUEENS PLAZA,2018-06-09,8085.0,8357.0,16442.0
13447,QUEENS PLAZA,2018-06-10,5926.0,7234.0,13160.0
13448,QUEENS PLAZA,2018-06-11,12141.0,11138.0,23279.0
13449,QUEENS PLAZA,2018-06-12,12429.0,10848.0,23277.0
13450,QUEENS PLAZA,2018-06-13,12513.0,10968.0,23481.0
13451,QUEENS PLAZA,2018-06-14,11883.0,10758.0,22641.0
13452,QUEENS PLAZA,2018-06-15,10406.0,9437.0,19843.0
13453,QUEENS PLAZA,2018-06-16,5799.0,4684.0,10483.0
13454,QUEENS PLAZA,2018-06-17,4816.0,4272.0,9088.0
13455,QUEENS PLAZA,2018-06-18,11454.0,9981.0,21435.0
13456,QUEENS PLAZA,2018-06-19,12216.0,10951.0,23167.0
13457,QUEENS PLAZA,2018-06-20,12746.0,11088.0,23834.0
13458,QUEENS PLAZA,2018-06-21,12817.0,11220.0,24037.0
13459,QUEENS PLAZA,2018-06-22,10976.0,9901.0,20877.0
13460,QUEENS PLAZA,2018-06-23,4443.0,4177.0,8620.0
13461,QUEENS PLAZA,2018-06-24,3371.0,3604.0,6975.0
13462,QUEENS PLAZA,2018-06-25,11271.0,9843.0,21114.0
13463,QUEENS PLAZA,2018-06-26,12186.0,10826.0,23012.0
13464,QUEENS PLAZA,2018-06-27,11812.0,10808.0,22620.0
13465,QUEENS PLAZA,2018-06-28,11376.0,9865.0,21241.0
13466,QUEENS PLAZA,2018-06-29,10606.0,9264.0,19870.0
13467,QUEENS PLAZA,2018-06-30,9507.0,8453.0,17960.0
13468,QUEENS PLAZA,2018-07-01,7075.0,7174.0,14249.0
13469,QUEENS PLAZA,2018-07-02,11220.0,10305.0,21525.0
13470,QUEENS PLAZA,2018-07-03,11585.0,10403.0,21988.0
13471,QUEENS PLAZA,2018-07-04,3900.0,4564.0,8464.0
13472,QUEENS PLAZA,2018-07-05,11891.0,9773.0,21664.0
13473,QUEENS PLAZA,2018-07-06,10284.0,9205.0,19489.0
13474,QUEENSBORO PLZ,2018-05-26,19574.0,3450.0,23024.0
13475,QUEENSBORO PLZ,2018-05-27,15439.0,4320.0,19759.0
13476,QUEENSBORO PLZ,2018-05-28,16506.0,4447.0,20953.0
13477,QUEENSBORO PLZ,2018-05-29,15502.0,4845.0,20347.0
13478,QUEENSBORO PLZ,2018-05-30,14810.0,4518.0,19328.0
13479,QUEENSBORO PLZ,2018-05-31,14927.0,4421.0,19348.0
13480,QUEENSBORO PLZ,2018-06-01,14955.0,4308.0,19263.0
13481,QUEENSBORO PLZ,2018-06-02,22300.0,4730.0,27030.0
13482,QUEENSBORO PLZ,2018-06-03,18576.0,5159.0,23735.0
13483,QUEENSBORO PLZ,2018-06-04,15063.0,5172.0,20235.0
13484,QUEENSBORO PLZ,2018-06-05,15058.0,4591.0,19649.0
13485,QUEENSBORO PLZ,2018-06-06,15399.0,4904.0,20303.0
13486,QUEENSBORO PLZ,2018-06-07,14166.0,4420.0,18586.0
13487,QUEENSBORO PLZ,2018-06-08,15217.0,4651.0,19868.0
13488,QUEENSBORO PLZ,2018-06-09,23801.0,4548.0,28349.0
13489,QUEENSBORO PLZ,2018-06-10,19587.0,4581.0,24168.0
13490,QUEENSBORO PLZ,2018-06-11,15127.0,5088.0,20215.0
13491,QUEENSBORO PLZ,2018-06-12,14654.0,4673.0,19327.0
13492,QUEENSBORO PLZ,2018-06-13,14792.0,4752.0,19544.0
13493,QUEENSBORO PLZ,2018-06-14,14584.0,4491.0,19075.0
13494,QUEENSBORO PLZ,2018-06-15,13838.0,4315.0,18153.0
13495,QUEENSBORO PLZ,2018-06-16,23069.0,4291.0,27360.0
13496,QUEENSBORO PLZ,2018-06-17,17876.0,4941.0,22817.0
13497,QUEENSBORO PLZ,2018-06-18,14721.0,5196.0,19917.0
13498,QUEENSBORO PLZ,2018-06-19,14371.0,4771.0,19142.0
13499,QUEENSBORO PLZ,2018-06-20,14596.0,4954.0,19550.0
13500,QUEENSBORO PLZ,2018-06-21,14912.0,4672.0,19584.0
13501,QUEENSBORO PLZ,2018-06-22,14357.0,4432.0,18789.0
13502,QUEENSBORO PLZ,2018-06-23,9874.0,3433.0,13307.0
13503,QUEENSBORO PLZ,2018-06-24,7980.0,2762.0,10742.0
13504,QUEENSBORO PLZ,2018-06-25,13366.0,4286.0,17652.0
13505,QUEENSBORO PLZ,2018-06-26,14576.0,4509.0,19085.0
13506,QUEENSBORO PLZ,2018-06-27,14398.0,4624.0,19022.0
13507,QUEENSBORO PLZ,2018-06-28,13403.0,4110.0,17513.0
13508,QUEENSBORO PLZ,2018-06-29,13430.0,4053.0,17483.0
13509,QUEENSBORO PLZ,2018-06-30,24375.0,3868.0,28243.0
13510,QUEENSBORO PLZ,2018-07-01,20149.0,4257.0,24406.0
13511,QUEENSBORO PLZ,2018-07-02,14546.0,4794.0,19340.0
13512,QUEENSBORO PLZ,2018-07-03,13538.0,4444.0,17982.0
13513,QUEENSBORO PLZ,2018-07-04,7181.0,2756.0,9937.0
13514,QUEENSBORO PLZ,2018-07-05,15494.0,4304.0,19798.0
13515,QUEENSBORO PLZ,2018-07-06,13318.0,4169.0,17487.0
13516,RALPH AV,2018-05-26,3497.0,1682.0,5179.0
13517,RALPH AV,2018-05-27,2765.0,1761.0,4526.0
13518,RALPH AV,2018-05-28,3088.0,1847.0,4935.0
13519,RALPH AV,2018-05-29,5829.0,2845.0,8674.0
13520,RALPH AV,2018-05-30,6044.0,2846.0,8890.0
13521,RALPH AV,2018-05-31,5963.0,2990.0,8953.0
13522,RALPH AV,2018-06-01,6220.0,2949.0,9169.0
13523,RALPH AV,2018-06-02,4166.0,2236.0,6402.0
13524,RALPH AV,2018-06-03,3320.0,1936.0,5256.0
13525,RALPH AV,2018-06-04,5873.0,2789.0,8662.0
13526,RALPH AV,2018-06-05,6168.0,2873.0,9041.0
13527,RALPH AV,2018-06-06,6235.0,3108.0,9343.0
13528,RALPH AV,2018-06-07,5853.0,2832.0,8685.0
13529,RALPH AV,2018-06-08,6190.0,3051.0,9241.0
13530,RALPH AV,2018-06-09,4420.0,2474.0,6894.0
13531,RALPH AV,2018-06-10,3334.0,1903.0,5237.0
13532,RALPH AV,2018-06-11,5755.0,2785.0,8540.0
13533,RALPH AV,2018-06-12,6008.0,2995.0,9003.0
13534,RALPH AV,2018-06-13,5917.0,2986.0,8903.0
13535,RALPH AV,2018-06-14,6097.0,2991.0,9088.0
13536,RALPH AV,2018-06-15,5868.0,2843.0,8711.0
13537,RALPH AV,2018-06-16,4443.0,2242.0,6685.0
13538,RALPH AV,2018-06-17,3596.0,1951.0,5547.0
13539,RALPH AV,2018-06-18,5812.0,2890.0,8702.0
13540,RALPH AV,2018-06-19,5942.0,2824.0,8766.0
13541,RALPH AV,2018-06-20,6028.0,2921.0,8949.0
13542,RALPH AV,2018-06-21,5970.0,2967.0,8937.0
13543,RALPH AV,2018-06-22,5911.0,2879.0,8790.0
13544,RALPH AV,2018-06-23,4024.0,2094.0,6118.0
13545,RALPH AV,2018-06-24,3624.0,2004.0,5628.0
13546,RALPH AV,2018-06-25,5716.0,2876.0,8592.0
13547,RALPH AV,2018-06-26,5922.0,2884.0,8806.0
13548,RALPH AV,2018-06-27,5622.0,2844.0,8466.0
13549,RALPH AV,2018-06-28,5553.0,2480.0,8033.0
13550,RALPH AV,2018-06-29,5516.0,2904.0,8420.0
13551,RALPH AV,2018-06-30,4013.0,2302.0,6315.0
13552,RALPH AV,2018-07-01,3263.0,1967.0,5230.0
13553,RALPH AV,2018-07-02,5172.0,2613.0,7785.0
13554,RALPH AV,2018-07-03,5323.0,2654.0,7977.0
13555,RALPH AV,2018-07-04,3501.0,1993.0,5494.0
13556,RALPH AV,2018-07-05,5472.0,2834.0,8306.0
13557,RALPH AV,2018-07-06,5326.0,2510.0,7836.0
13558,RECTOR ST,2018-05-26,8287.0,4392.0,12679.0
13559,RECTOR ST,2018-05-27,7520.0,4385.0,11905.0
13560,RECTOR ST,2018-05-28,7482.0,4682.0,12164.0
13561,RECTOR ST,2018-05-29,16622.0,8362.0,24984.0
13562,RECTOR ST,2018-05-30,17702.0,9101.0,26803.0
13563,RECTOR ST,2018-05-31,17996.0,9732.0,27728.0
13564,RECTOR ST,2018-06-01,17041.0,8785.0,25826.0
13565,RECTOR ST,2018-06-02,10101.0,5686.0,15787.0
13566,RECTOR ST,2018-06-03,7650.0,4182.0,11832.0
13567,RECTOR ST,2018-06-04,16606.0,9198.0,25804.0
13568,RECTOR ST,2018-06-05,18146.0,8729.0,26875.0
13569,RECTOR ST,2018-06-06,18394.0,9822.0,28216.0
13570,RECTOR ST,2018-06-07,19004.0,9730.0,28734.0
13571,RECTOR ST,2018-06-08,18221.0,9355.0,27576.0
13572,RECTOR ST,2018-06-09,10440.0,5111.0,15551.0
13573,RECTOR ST,2018-06-10,7950.0,4089.0,12039.0
13574,RECTOR ST,2018-06-11,16624.0,8427.0,25051.0
13575,RECTOR ST,2018-06-12,18339.0,8416.0,26755.0
13576,RECTOR ST,2018-06-13,17927.0,8853.0,26780.0
13577,RECTOR ST,2018-06-14,18996.0,9718.0,28714.0
13578,RECTOR ST,2018-06-15,17651.0,9236.0,26887.0
13579,RECTOR ST,2018-06-16,9633.0,5327.0,14960.0
13580,RECTOR ST,2018-06-17,7544.0,4760.0,12304.0
13581,RECTOR ST,2018-06-18,16230.0,8972.0,25202.0
13582,RECTOR ST,2018-06-19,17762.0,9446.0,27208.0
13583,RECTOR ST,2018-06-20,18470.0,9355.0,27825.0
13584,RECTOR ST,2018-06-21,18648.0,9904.0,28552.0
13585,RECTOR ST,2018-06-22,18095.0,9569.0,27664.0
13586,RECTOR ST,2018-06-23,9420.0,5518.0,14938.0
13587,RECTOR ST,2018-06-24,8114.0,4379.0,12493.0
13588,RECTOR ST,2018-06-25,16843.0,7712.0,24555.0
13589,RECTOR ST,2018-06-26,17620.0,9227.0,26847.0
13590,RECTOR ST,2018-06-27,18104.0,9012.0,27116.0
13591,RECTOR ST,2018-06-28,18809.0,9444.0,28253.0
13592,RECTOR ST,2018-06-29,17752.0,8783.0,26535.0
13593,RECTOR ST,2018-06-30,11419.0,4276.0,15695.0
13594,RECTOR ST,2018-07-01,8597.0,3668.0,12265.0
13595,RECTOR ST,2018-07-02,16243.0,8468.0,24711.0
13596,RECTOR ST,2018-07-03,16568.0,8446.0,25014.0
13597,RECTOR ST,2018-07-04,6371.0,3579.0,9950.0
13598,RECTOR ST,2018-07-05,15656.0,7644.0,23300.0
13599,RECTOR ST,2018-07-06,15149.0,8205.0,23354.0
13600,RIT-MANHATTAN,2018-05-26,3112.0,60.0,3172.0
13601,RIT-MANHATTAN,2018-05-27,2577.0,55.0,2632.0
13602,RIT-MANHATTAN,2018-05-28,3160.0,94.0,3254.0
13603,RIT-MANHATTAN,2018-05-29,2954.0,69.0,3023.0
13604,RIT-MANHATTAN,2018-05-30,2840.0,41.0,2881.0
13605,RIT-MANHATTAN,2018-05-31,2393.0,58.0,2451.0
13606,RIT-MANHATTAN,2018-06-01,2849.0,42.0,2891.0
13607,RIT-MANHATTAN,2018-06-02,3382.0,47.0,3429.0
13608,RIT-MANHATTAN,2018-06-03,3362.0,76.0,3438.0
13609,RIT-MANHATTAN,2018-06-04,2764.0,47.0,2811.0
13610,RIT-MANHATTAN,2018-06-05,2572.0,54.0,2626.0
13611,RIT-MANHATTAN,2018-06-06,3026.0,48.0,3074.0
13612,RIT-MANHATTAN,2018-06-07,2990.0,57.0,3047.0
13613,RIT-MANHATTAN,2018-06-08,3167.0,30.0,3197.0
13614,RIT-MANHATTAN,2018-06-09,3349.0,50.0,3399.0
13615,RIT-MANHATTAN,2018-06-10,2923.0,88.0,3011.0
13616,RIT-MANHATTAN,2018-06-11,3049.0,45.0,3094.0
13617,RIT-MANHATTAN,2018-06-12,2760.0,57.0,2817.0
13618,RIT-MANHATTAN,2018-06-13,2769.0,37.0,2806.0
13619,RIT-MANHATTAN,2018-06-14,3112.0,66.0,3178.0
13620,RIT-MANHATTAN,2018-06-15,2898.0,75.0,2973.0
13621,RIT-MANHATTAN,2018-06-16,3617.0,60.0,3677.0
13622,RIT-MANHATTAN,2018-06-17,3090.0,56.0,3146.0
13623,RIT-MANHATTAN,2018-06-18,2420.0,36.0,2456.0
13624,RIT-MANHATTAN,2018-06-19,2902.0,62.0,2964.0
13625,RIT-MANHATTAN,2018-06-20,2773.0,63.0,2836.0
13626,RIT-MANHATTAN,2018-06-21,3097.0,48.0,3145.0
13627,RIT-MANHATTAN,2018-06-22,3824.0,107.0,3931.0
13628,RIT-MANHATTAN,2018-06-23,2752.0,49.0,2801.0
13629,RIT-MANHATTAN,2018-06-24,3151.0,100.0,3251.0
13630,RIT-MANHATTAN,2018-06-25,3041.0,62.0,3103.0
13631,RIT-MANHATTAN,2018-06-26,2792.0,72.0,2864.0
13632,RIT-MANHATTAN,2018-06-27,3076.0,67.0,3143.0
13633,RIT-MANHATTAN,2018-06-28,2437.0,49.0,2486.0
13634,RIT-MANHATTAN,2018-06-29,3142.0,72.0,3214.0
13635,RIT-MANHATTAN,2018-06-30,3484.0,82.0,3566.0
13636,RIT-MANHATTAN,2018-07-01,2858.0,82.0,2940.0
13637,RIT-MANHATTAN,2018-07-02,2958.0,43.0,3001.0
13638,RIT-MANHATTAN,2018-07-03,3251.0,73.0,3324.0
13639,RIT-MANHATTAN,2018-07-04,4456.0,82.0,4538.0
13640,RIT-MANHATTAN,2018-07-05,3524.0,74.0,3598.0
13641,RIT-MANHATTAN,2018-07-06,2977.0,45.0,3022.0
13642,RIT-ROOSEVELT,2018-05-26,2826.0,70.0,2896.0
13643,RIT-ROOSEVELT,2018-05-27,1713.0,49.0,1762.0
13644,RIT-ROOSEVELT,2018-05-28,3016.0,73.0,3089.0
13645,RIT-ROOSEVELT,2018-05-29,2423.0,47.0,2470.0
13646,RIT-ROOSEVELT,2018-05-30,2569.0,38.0,2607.0
13647,RIT-ROOSEVELT,2018-05-31,2095.0,45.0,2140.0
13648,RIT-ROOSEVELT,2018-06-01,2666.0,58.0,2724.0
13649,RIT-ROOSEVELT,2018-06-02,2955.0,60.0,3015.0
13650,RIT-ROOSEVELT,2018-06-03,2953.0,66.0,3019.0
13651,RIT-ROOSEVELT,2018-06-04,2361.0,29.0,2390.0
13652,RIT-ROOSEVELT,2018-06-05,2405.0,42.0,2447.0
13653,RIT-ROOSEVELT,2018-06-06,2349.0,27.0,2376.0
13654,RIT-ROOSEVELT,2018-06-07,3031.0,41.0,3072.0
13655,RIT-ROOSEVELT,2018-06-08,3062.0,51.0,3113.0
13656,RIT-ROOSEVELT,2018-06-09,3956.0,42.0,3998.0
13657,RIT-ROOSEVELT,2018-06-10,3995.0,34.0,4029.0
13658,RIT-ROOSEVELT,2018-06-11,2962.0,72.0,3034.0
13659,RIT-ROOSEVELT,2018-06-12,2624.0,53.0,2677.0
13660,RIT-ROOSEVELT,2018-06-13,2753.0,43.0,2796.0
13661,RIT-ROOSEVELT,2018-06-14,3102.0,49.0,3151.0
13662,RIT-ROOSEVELT,2018-06-15,2962.0,55.0,3017.0
13663,RIT-ROOSEVELT,2018-06-16,2915.0,68.0,2983.0
13664,RIT-ROOSEVELT,2018-06-17,2909.0,68.0,2977.0
13665,RIT-ROOSEVELT,2018-06-18,1895.0,50.0,1945.0
13666,RIT-ROOSEVELT,2018-06-19,2372.0,53.0,2425.0
13667,RIT-ROOSEVELT,2018-06-20,2698.0,40.0,2738.0
13668,RIT-ROOSEVELT,2018-06-21,2787.0,50.0,2837.0
13669,RIT-ROOSEVELT,2018-06-22,3066.0,54.0,3120.0
13670,RIT-ROOSEVELT,2018-06-23,2436.0,54.0,2490.0
13671,RIT-ROOSEVELT,2018-06-24,2542.0,68.0,2610.0
13672,RIT-ROOSEVELT,2018-06-25,2835.0,74.0,2909.0
13673,RIT-ROOSEVELT,2018-06-26,2570.0,48.0,2618.0
13674,RIT-ROOSEVELT,2018-06-27,3032.0,66.0,3098.0
13675,RIT-ROOSEVELT,2018-06-28,2286.0,41.0,2327.0
13676,RIT-ROOSEVELT,2018-06-29,3047.0,70.0,3117.0
13677,RIT-ROOSEVELT,2018-06-30,5134.0,77.0,5211.0
13678,RIT-ROOSEVELT,2018-07-01,4540.0,78.0,4618.0
13679,RIT-ROOSEVELT,2018-07-02,2519.0,51.0,2570.0
13680,RIT-ROOSEVELT,2018-07-03,2557.0,85.0,2642.0
13681,RIT-ROOSEVELT,2018-07-04,2927.0,74.0,3001.0
13682,RIT-ROOSEVELT,2018-07-05,4284.0,94.0,4378.0
13683,RIT-ROOSEVELT,2018-07-06,2701.0,73.0,2774.0
13684,ROCKAWAY AV,2018-05-26,3215.0,1917.0,5132.0
13685,ROCKAWAY AV,2018-05-27,2474.0,1733.0,4207.0
13686,ROCKAWAY AV,2018-05-28,2675.0,1716.0,4391.0
13687,ROCKAWAY AV,2018-05-29,10564.0,8438.0,19002.0
13688,ROCKAWAY AV,2018-05-30,11038.0,8797.0,19835.0
13689,ROCKAWAY AV,2018-05-31,11002.0,8722.0,19724.0
13690,ROCKAWAY AV,2018-06-01,11081.0,8769.0,19850.0
13691,ROCKAWAY AV,2018-06-02,4225.0,3587.0,7812.0
13692,ROCKAWAY AV,2018-06-03,2932.0,1864.0,4796.0
13693,ROCKAWAY AV,2018-06-04,10659.0,7988.0,18647.0
13694,ROCKAWAY AV,2018-06-05,11080.0,9080.0,20160.0
13695,ROCKAWAY AV,2018-06-06,11108.0,9024.0,20132.0
13696,ROCKAWAY AV,2018-06-07,10273.0,8320.0,18593.0
13697,ROCKAWAY AV,2018-06-08,10597.0,9062.0,19659.0
13698,ROCKAWAY AV,2018-06-09,4194.0,3586.0,7780.0
13699,ROCKAWAY AV,2018-06-10,2970.0,1942.0,4912.0
13700,ROCKAWAY AV,2018-06-11,9851.0,7808.0,17659.0
13701,ROCKAWAY AV,2018-06-12,10825.0,9146.0,19971.0
13702,ROCKAWAY AV,2018-06-13,10715.0,9256.0,19971.0
13703,ROCKAWAY AV,2018-06-14,11049.0,8843.0,19892.0
13704,ROCKAWAY AV,2018-06-15,10123.0,8336.0,18459.0
13705,ROCKAWAY AV,2018-06-16,4485.0,3794.0,8279.0
13706,ROCKAWAY AV,2018-06-17,3136.0,2039.0,5175.0
13707,ROCKAWAY AV,2018-06-18,9937.0,7685.0,17622.0
13708,ROCKAWAY AV,2018-06-19,10307.0,8473.0,18780.0
13709,ROCKAWAY AV,2018-06-20,10589.0,8732.0,19321.0
13710,ROCKAWAY AV,2018-06-21,10392.0,8512.0,18904.0
13711,ROCKAWAY AV,2018-06-22,10310.0,11412.0,21722.0
13712,ROCKAWAY AV,2018-06-23,5823.0,5060.0,10883.0
13713,ROCKAWAY AV,2018-06-24,5143.0,4199.0,9342.0
13714,ROCKAWAY AV,2018-06-25,10249.0,8521.0,18770.0
13715,ROCKAWAY AV,2018-06-26,10198.0,8712.0,18910.0
13716,ROCKAWAY AV,2018-06-27,9814.0,7903.0,17717.0
13717,ROCKAWAY AV,2018-06-28,9160.0,7578.0,16738.0
13718,ROCKAWAY AV,2018-06-29,9907.0,7793.0,17700.0
13719,ROCKAWAY AV,2018-06-30,6496.0,5826.0,12322.0
13720,ROCKAWAY AV,2018-07-01,5054.0,4660.0,9714.0
13721,ROCKAWAY AV,2018-07-02,9213.0,7434.0,16647.0
13722,ROCKAWAY AV,2018-07-03,9527.0,7911.0,17438.0
13723,ROCKAWAY AV,2018-07-04,5506.0,4711.0,10217.0
13724,ROCKAWAY AV,2018-07-05,9428.0,8032.0,17460.0
13725,ROCKAWAY AV,2018-07-06,9283.0,7473.0,16756.0
13726,ROCKAWAY BLVD,2018-05-26,3808.0,1247.0,5055.0
13727,ROCKAWAY BLVD,2018-05-27,2851.0,1169.0,4020.0
13728,ROCKAWAY BLVD,2018-05-28,3577.0,1270.0,4847.0
13729,ROCKAWAY BLVD,2018-05-29,7969.0,2319.0,10288.0
13730,ROCKAWAY BLVD,2018-05-30,8157.0,2436.0,10593.0
13731,ROCKAWAY BLVD,2018-05-31,7861.0,2476.0,10337.0
13732,ROCKAWAY BLVD,2018-06-01,7852.0,2257.0,10109.0
13733,ROCKAWAY BLVD,2018-06-02,4656.0,1605.0,6261.0
13734,ROCKAWAY BLVD,2018-06-03,3318.0,1346.0,4664.0
13735,ROCKAWAY BLVD,2018-06-04,7796.0,2418.0,10214.0
13736,ROCKAWAY BLVD,2018-06-05,7889.0,2477.0,10366.0
13737,ROCKAWAY BLVD,2018-06-06,8140.0,2496.0,10636.0
13738,ROCKAWAY BLVD,2018-06-07,7688.0,2366.0,10054.0
13739,ROCKAWAY BLVD,2018-06-08,8035.0,2439.0,10474.0
13740,ROCKAWAY BLVD,2018-06-09,4555.0,1718.0,6273.0
13741,ROCKAWAY BLVD,2018-06-10,3363.0,1340.0,4703.0
13742,ROCKAWAY BLVD,2018-06-11,7652.0,2355.0,10007.0
13743,ROCKAWAY BLVD,2018-06-12,8063.0,2489.0,10552.0
13744,ROCKAWAY BLVD,2018-06-13,7742.0,2493.0,10235.0
13745,ROCKAWAY BLVD,2018-06-14,7998.0,2499.0,10497.0
13746,ROCKAWAY BLVD,2018-06-15,7171.0,2250.0,9421.0
13747,ROCKAWAY BLVD,2018-06-16,4501.0,1738.0,6239.0
13748,ROCKAWAY BLVD,2018-06-17,3548.0,1499.0,5047.0
13749,ROCKAWAY BLVD,2018-06-18,7582.0,2524.0,10106.0
13750,ROCKAWAY BLVD,2018-06-19,7935.0,2560.0,10495.0
13751,ROCKAWAY BLVD,2018-06-20,8091.0,3550.0,11641.0
13752,ROCKAWAY BLVD,2018-06-21,7655.0,2601.0,10256.0
13753,ROCKAWAY BLVD,2018-06-22,7522.0,2406.0,9928.0
13754,ROCKAWAY BLVD,2018-06-23,4242.0,1654.0,5896.0
13755,ROCKAWAY BLVD,2018-06-24,3874.0,1457.0,5331.0
13756,ROCKAWAY BLVD,2018-06-25,7554.0,2369.0,9923.0
13757,ROCKAWAY BLVD,2018-06-26,7896.0,2472.0,10368.0
13758,ROCKAWAY BLVD,2018-06-27,7534.0,2298.0,9832.0
13759,ROCKAWAY BLVD,2018-06-28,7053.0,2387.0,9440.0
13760,ROCKAWAY BLVD,2018-06-29,7183.0,2358.0,9541.0
13761,ROCKAWAY BLVD,2018-06-30,4809.0,1727.0,6536.0
13762,ROCKAWAY BLVD,2018-07-01,4336.0,1591.0,5927.0
13763,ROCKAWAY BLVD,2018-07-02,7181.0,2387.0,9568.0
13764,ROCKAWAY BLVD,2018-07-03,7304.0,2366.0,9670.0
13765,ROCKAWAY BLVD,2018-07-04,3651.0,1432.0,5083.0
13766,ROCKAWAY BLVD,2018-07-05,7163.0,2349.0,9512.0
13767,ROCKAWAY BLVD,2018-07-06,6741.0,2022.0,8763.0
13768,ROCKAWAY PARK B,2018-05-26,830.0,747.0,1577.0
13769,ROCKAWAY PARK B,2018-05-27,250.0,341.0,591.0
13770,ROCKAWAY PARK B,2018-05-28,418.0,506.0,924.0
13771,ROCKAWAY PARK B,2018-05-29,695.0,814.0,1509.0
13772,ROCKAWAY PARK B,2018-05-30,595.0,687.0,1282.0
